start	end	speaker	wconfidence	text
1827898	1828190	A	0.81865	in
1828260	1828682	A	0.99956	scope
1828746	1828926	A	1.0	than
1828948	1829182	A	0.5	the
1829236	1829502	A	1.0	A
1829556	1829870	A	0.89592	agent
1829940	1830126	A	0.99995	what
1830148	1830286	A	1.0	we
1830308	1830494	A	1.0	show
1830532	1830686	A	0.99997	here
1830708	1830846	A	0.83409	in
1830868	1831194	A	0.99963	panel
1831242	1831840	A	1.0	B,
1832470	1832978	A	0.99958	then
1833064	1833314	A	1.0	the
1833352	1833602	A	1.0	A
1833656	1833922	A	0.71259	agent
1833976	1834146	A	0.99998	can
1834168	1834402	A	0.94346	learn
1834456	1834722	A	0.93822	something
1834776	1835042	A	0.59248	about
1835096	1835266	A	1.0	the
1835288	1835474	A	1.0	B
1835512	1836194	A	0.99195	agent
1836392	1836850	A	0.54018	but
1836920	1837422	A	0.98	misses
1837486	1837714	A	1.0	most
1837752	1837954	A	1.0	of
1837992	1838146	A	1.0	what
1838168	1838306	A	1.0	the
1838328	1838466	A	1.0	B
1838488	1838818	A	0.68451	agent
1838904	1839202	A	0.99988	is
1839256	1839860	A	1.0	doing.
1841750	1842114	A	0.9999	In
1842152	1842526	A	0.99661	panel
1842558	1842850	A	0.53	C,
1842920	1843106	A	1.0	we
1843128	1843554	A	0.99973	have
1843672	1844146	A	0.81997	agents
1844248	1844850	A	1.0	with
1845000	1845886	A	0.3788	QRFs
1845918	1846066	A	0.99	of
1846088	1846286	A	1.0	the
1846328	1846966	A	0.99997	same
1847148	1847686	A	0.99975	size
1847788	1848006	A	0.9994	on
1848028	1848166	A	1.0	the
1848188	1848930	A	0.99997	boundary,
1849090	1849366	A	1.0	but
1849388	1849538	A	0.99921	they're
1849554	1849782	A	0.67323	not
1849836	1850146	A	0.99993	lined
1850178	1850374	A	1.0	up
1850412	1850962	A	0.9999	correctly.
1851026	1851302	A	1.0	So
1851356	1851622	A	0.99999	each
1851676	1851990	A	0.99	one
1852060	1852514	A	1.0	misses
1852562	1852774	A	0.99999	part
1852812	1852966	A	1.0	of
1852988	1853126	A	1.0	what
1853148	1853286	A	1.0	the
1853308	1853542	A	0.99992	other
1853596	1853814	A	1.0	is
1853852	1854440	A	0.99999	doing.
1855210	1855574	A	1.0	And
1855612	1855958	A	0.99983	finally,
1856044	1856514	A	0.92802	indeed,
1856562	1856678	A	0.9999	we
1856684	1856854	A	0.64986	have
1856892	1857046	A	1.0	the
1857068	1857554	A	0.98013	optimal
1857602	1858102	A	0.91017	situation
1858236	1858498	A	0.99999	where
1858524	1858666	A	1.0	they
1858688	1858874	A	0.99998	have
1858912	1859478	A	0.87931	QRFs
1859494	1859626	A	1.0	of
1859648	1859786	A	1.0	the
1859808	1860042	A	0.99999	same
1860096	1860700	A	0.85431	size
1861150	1861514	A	1.0	and
1861552	1861766	A	0.99445	they're
1861798	1862138	A	0.57089	actually
1862224	1862614	A	0.54892	lined
1862662	1863162	A	1.0	up.
1863296	1863738	A	0.99999	So
1863824	1864170	A	1.0	each
1864240	1864694	A	0.97182	sees
1864742	1864954	A	1.0	what
1864992	1865146	A	1.0	the
1865168	1865402	A	0.99732	other
1865456	1865722	A	0.83471	is
1865776	1866234	A	1.0	doing,
1866352	1866586	A	1.0	at
1866608	1866842	A	0.99998	least
1866896	1867066	A	0.99999	on
1867088	1867322	A	0.82111	this
1867376	1867766	A	0.97736	sector
1867798	1867946	A	1.0	of
1867968	1868106	A	1.0	the
1868128	1868890	A	0.95812	boundary.
1869230	1869642	A	0.64	And
1869696	1869962	A	1.0	since
1870016	1870186	A	1.0	the
1870208	1870490	A	0.99997	agents
1870560	1870758	A	0.99996	have
1870784	1871360	A	0.96	to
1871810	1872474	A	0.99994	allocate
1872522	1872686	A	0.99999	some
1872708	1872798	A	1.0	of
1872804	1872878	A	1.0	the
1872884	1873194	A	0.99979	boundary
1873242	1873406	A	1.0	to
1873428	1873614	A	0.99998	free
1873652	1873950	A	0.99905	energy
1874020	1874474	A	0.9999	supply
1874522	1874734	A	0.65	and
1874772	1875114	A	0.79212	can't
1875162	1875374	A	0.99992	look
1875412	1875566	A	1.0	at
1875588	1875774	A	0.99999	that
1875812	1876398	A	0.99997	part,
1876564	1876894	A	0.99998	then
1876932	1877086	A	1.0	they
1877108	1877306	A	0.99569	can't
1877338	1877534	A	0.99997	tell
1877572	1877866	A	0.99998	what's
1877898	1878480	A	1.0	happening
1879490	1880046	A	1.0	across
1880148	1880366	A	0.99999	their
1880388	1880718	A	0.99974	entire
1880804	1881370	A	0.86566	boundaries.
1881450	1881646	A	1.0	They
1881668	1881854	A	0.99998	can
1881892	1882094	A	0.99996	only
1882132	1882394	A	0.99995	tell
1882452	1882686	A	0.76525	what's
1882718	1882962	A	0.99999	happening
1883016	1883186	A	0.99999	in
1883208	1883394	A	0.99997	this
1883432	1884290	A	0.83551	sector
1884950	1885266	A	0.99224	where
1885288	1885474	A	0.74209	they
1885512	1885714	A	0.99999	can
1885752	1886050	A	0.99992	actually
1886120	1886526	A	0.94201	deploy
1886558	1886706	A	0.66	a
1886728	1887730	A	0.59767	QRF.
1888790	1889154	A	0.62655	But
1889192	1889454	A	0.92034	let's
1889502	1889714	A	1.0	now
1889752	1889906	A	1.0	look
1889928	1890066	A	1.0	at
1890088	1890370	A	0.85218	this
1890440	1891060	A	0.99998	interesting
1892310	1893010	A	0.99704	situation,
1893160	1893714	A	0.97149	situation
1893832	1894500	A	0.56	D,
1895590	1895954	A	1.0	where
1895992	1896146	A	1.0	the
1896168	1896798	A	0.58057	QRFs
1896814	1896994	A	0.99991	are
1897032	1897562	A	0.4906	allied
1897646	1898038	A	0.99999	between
1898124	1898326	A	1.0	A
1898348	1898534	A	0.76	and
1898572	1899160	A	1.0	B.
1900890	1901254	A	1.0	As
1901292	1901398	A	1.0	I
1901404	1901670	A	0.92356	said,
1901740	1902018	A	0.99996	that's
1902034	1902214	A	1.0	the
1902252	1902754	A	0.99199	optimal
1902802	1903206	A	0.99952	channel
1903308	1903526	A	1.0	for
1903548	1903686	A	0.76	A
1903708	1903942	A	0.54	and
1903996	1904600	A	1.0	B.
1905770	1906374	A	0.89	And
1906492	1906774	A	1.0	if
1906812	1906966	A	1.0	we
1906988	1907174	A	0.71555	think
1907212	1907474	A	0.99984	about
1907532	1907850	A	0.83587	this,
1907920	1908106	A	0.99999	we
1908128	1908410	A	0.9999	can
1908480	1909100	A	0.99993	write
1909870	1910282	A	0.69	the
1910336	1911014	A	0.98527	variational
1911062	1911322	A	0.99999	free
1911376	1911786	A	0.99998	energy
1911888	1912202	A	0.71343	or
1912256	1912522	A	1.0	the
1912576	1913478	A	0.71229	uncertainty
1913574	1913834	A	0.79576	or
1913872	1914074	A	1.0	the
1914112	1914710	A	0.9906	prediction
1914790	1915530	A	0.84956	error
1917310	1917770	A	0.93763	for
1917840	1918460	A	0.96	A
1919150	1919514	A	0.9869	for
1919552	1919706	A	1.0	the
1919728	1921210	A	0.19375	Qrfx
1922450	1923200	A	0.99913	as
1923730	1924142	A	1.0	the
1924196	1925066	A	0.99975	action
1925258	1925662	A	0.69638	that
1925716	1925982	A	0.99997	it
1926036	1926830	A	0.86751	sees
1927170	1927534	A	0.58	I
1927572	1928160	A	0.92	E
1928770	1929530	A	0.96726	B's
1929610	1930430	A	0.99993	action,
1931170	1931534	A	0.73	the
1931572	1931918	A	0.98624	difference
1932004	1932410	A	1.0	between
1932500	1932946	A	0.99934	that
1933048	1933362	A	0.61	and
1933416	1933586	A	0.99998	what
1933608	1933842	A	0.59265	it
1933896	1934414	A	0.99958	expects
1934462	1934626	A	1.0	B
1934648	1934834	A	0.95	to
1934872	1935506	A	0.99974	do.
1935688	1936082	A	0.99958	So
1936136	1936306	A	0.99998	what
1936328	1936466	A	0.9993	it
1936488	1936722	A	0.54801	can
1936776	1937230	A	0.93748	predict
1937310	1937698	A	0.99966	about
1937784	1938206	A	0.9948	B's
1938238	1938930	A	0.99757	action.
1939350	1939714	A	1.0	And
1939752	1939906	A	0.99999	this
1939928	1940114	A	0.99989	is
1940152	1940740	A	0.969	just
1941430	1941746	A	1.0	the
1941768	1942126	A	0.63855	notion
1942158	1942402	A	0.65	of
1942456	1942674	A	0.99999	free
1942712	1943300	A	0.99545	energy
1944070	1944434	A	0.99315	from
1944472	1944626	A	1.0	the
1944648	1944894	A	0.99999	free
1944952	1945222	A	0.90019	energy
1945276	1945762	A	0.53396	principle,
1945826	1946274	A	0.44472	except
1946322	1946930	A	0.87555	translated
1947010	1947640	A	0.99999	into
1949450	1949862	A	0.87189	this
1949916	1950374	A	1.0	situation
1950492	1950774	A	1.0	where
1950812	1950966	A	0.99998	we
1950988	1951174	A	0.99995	have
1951212	1951462	A	0.92	two
1951516	1952738	A	0.82048	QRFs
1952914	1953640	A	0.77	and
1956330	1956694	A	1.0	A
1956732	1956982	A	0.68684	can
1957036	1957374	A	0.99979	measure
1957442	1957722	A	0.49973	what
1957776	1958186	A	0.99	B
1958288	1958602	A	0.99995	has
1958656	1959018	A	0.99983	done,
1959104	1959306	A	0.99999	but
1959328	1959466	A	0.99992	it
1959488	1959722	A	0.99954	can
1959776	1960090	A	1.0	also
1960160	1960394	A	0.99998	use
1960432	1960634	A	0.99981	its
1960672	1961382	A	0.98637	QRF
1961446	1962010	A	1.0	to
1962160	1962970	A	0.93333	predict,
1963950	1964362	A	0.99999	because
1964416	1964822	A	0.99957	it's
1964886	1965494	A	0.98381	predicting
1965542	1965754	A	1.0	the
1965792	1966090	A	0.99985	very
1966160	1966490	A	0.98534	state
1966560	1966746	A	1.0	that
1966768	1966966	A	0.99781	it's
1966998	1967146	A	0.99999	going
1967168	1967354	A	0.99	to
1967392	1967894	A	0.99972	observe
1967942	1968540	A	1.0	next
1968910	1969322	A	1.0	of
1969376	1969594	A	0.78	the
1969632	1969990	A	0.99992	same
1970080	1970554	A	0.97902	sector
1970602	1970814	A	0.99455	that
1970852	1971054	A	0.99	B
1971092	1971294	A	0.99995	is
1971332	1971920	A	0.99995	using.
1973410	1973822	A	1.0	Now,
1973876	1974094	A	0.99921	if
1974132	1974286	A	0.99999	we
1974308	1974446	A	0.99925	look
1974468	1974606	A	1.0	at
1974628	1974814	A	1.0	this
1974852	1975710	A	0.58412	diagram,
1976530	1976846	A	1.0	we
1976868	1977102	A	0.99998	can
1977156	1977470	A	0.99999	see
1977540	1978350	A	0.99998	easily
1979010	1979374	A	0.95274	that
1979412	1979614	A	0.99	the
1979652	1979806	A	1.0	way
1979828	1980062	A	0.99	to
1980116	1980682	A	0.99992	minimize
1980746	1980974	A	1.0	the
1981012	1981626	A	0.64768	variational
1981658	1981902	A	0.99999	free
1981956	1982560	A	1.0	energy
1982870	1983282	A	0.95	and
1983336	1983790	A	0.99999	therefore
1983870	1984590	A	0.67806	maximize
1984670	1985214	A	0.99934	predictive
1985262	1986050	A	0.99988	capability
1986950	1987410	A	0.99989	is
1987480	1987906	A	0.99999	for
1988008	1988274	A	1.0	these
1988312	1988514	A	1.0	two
1988552	1989294	A	0.86996	QRFs
1989342	1989554	A	1.0	to
1989592	1989938	A	0.99993	actually
1990024	1990274	A	0.99999	be
1990312	1990514	A	1.0	the
1990552	1991140	A	0.99298	same.
1992150	1992562	A	0.99221	So
1992616	1993074	A	0.99999	if
1993192	1993860	A	0.62	A
1994470	1994942	A	0.99998	is
1995016	1995640	A	0.99999	doing
1996650	1997062	A	0.86	the
1997116	1997574	A	0.91206	same
1997692	1998070	A	0.99996	thing
1998140	1998374	A	0.77	to
1998412	1998566	A	1.0	the
1998588	1998994	A	0.7931	boundary
1999042	1999302	A	1.0	that
1999356	1999574	A	0.95	B
1999612	2000294	A	0.9999	is
2000492	2000854	A	1.0	a
2000892	2001190	A	0.84391	can
2001260	2001874	A	0.95625	predict
2002002	2002610	A	0.76081	B's
2002690	2003318	A	0.99987	next
2003484	2004178	A	0.99968	action
2004274	2005218	A	0.85962	perfectly
2005394	2006022	A	0.99999	because
2006156	2006406	A	0.99	B
2006428	2006614	A	0.99953	is
2006652	2006758	A	0.99968	going
2006764	2006838	A	1.0	to
2006844	2007062	A	0.99967	do
2007116	2007490	A	0.99998	whatever
2007580	2007834	A	0.99	A
2007872	2008074	A	0.99994	is
2008112	2008700	A	0.99992	doing.
2011310	2012060	A	0.99726	So
2014270	2014634	A	0.99896	what
2014672	2014874	A	1.0	the
2014912	2015114	A	1.0	free
2015152	2015450	A	0.99997	energy
2015520	2016166	A	0.85856	principle
2016278	2016646	A	0.99986	tells
2016678	2016922	A	1.0	us
2016976	2017146	A	1.0	in
2017168	2017354	A	0.99998	this
2017392	2017980	A	0.69321	case
2018670	2019082	A	0.99999	is
2019136	2019498	A	0.98931	that
2019584	2019894	A	0.51	A
2019952	2020174	A	0.89	and
2020212	2020800	A	0.99	B,
2021650	2022014	A	1.0	as
2022052	2022302	A	0.60253	they
2022356	2022922	A	0.99973	minimize
2022986	2023262	A	0.99999	their
2023316	2024026	A	0.81145	variational
2024058	2024302	A	0.65819	free
2024356	2025150	A	0.93638	energies,
2025730	2026142	A	0.99954	will
2026196	2026602	A	0.59876	approach
2026666	2027086	A	1.0	having
2027188	2027802	A	0.99995	identical
2027866	2029070	A	0.23527	QRFs.
2030210	2030670	A	0.99989	Well,
2030740	2031118	A	0.66411	again,
2031204	2031406	A	1.0	we
2031428	2031614	A	0.91476	have
2031652	2031758	A	1.0	a
2031764	2032566	A	0.92977	theorem
2032698	2032994	A	0.97449	that
2033032	2033326	A	0.88928	tells
2033358	2033938	A	0.84	us
2034104	2034386	A	0.99999	that
2034408	2034594	A	0.80091	if
2034632	2034834	A	0.99999	these
2034872	2035598	A	0.85634	QRFs
2035614	2035842	A	0.99999	are
2035896	2036798	A	0.99938	shared,
2036974	2037314	A	0.61	a
2037352	2037554	A	0.86	and
2037592	2037746	A	1.0	B
2037768	2038050	A	0.99999	are
2038120	2038402	A	0.77518	not
2038456	2038942	A	0.7267	separable
2039006	2039234	A	1.0	but
2039272	2040210	A	0.99755	entangled.
2041110	2041762	A	1.0	And
2041896	2042146	A	0.99241	this
2042168	2042354	A	0.65473	is
2042392	2042594	A	0.99999	also
2042632	2043054	A	0.71769	fairly
2043102	2043314	A	1.0	easy
2043352	2043554	A	1.0	to
2043592	2043842	A	0.99998	see
2043896	2044114	A	1.0	because
2044152	2044354	A	0.65012	it
2044392	2044766	A	0.58973	depends
2044798	2045006	A	0.55678	on
2045048	2045254	A	0.99994	this
2045292	2045666	A	0.83337	notion
2045698	2045894	A	1.0	of
2045932	2046146	A	0.9071	non
2046178	2047190	A	0.6246	fungibility.
2048570	2049318	A	0.58515	If
2049484	2050482	A	0.31299	XA
2050546	2050726	A	1.0	and
2050748	2051154	A	0.7705	XB
2051202	2051462	A	0.89798	both
2051516	2051922	A	0.95558	encode
2051986	2052226	A	0.99875	non
2052258	2052674	A	0.69711	fungible
2052722	2053174	A	0.99994	information,
2053292	2053526	A	0.99998	which
2053548	2053734	A	0.96977	is
2053772	2054194	A	0.99814	quantum
2054242	2054626	A	0.99989	systems,
2054658	2054854	A	0.99995	they
2054892	2055480	A	0.88579	do.
2056730	2057142	A	0.99985	Their
2057196	2057522	A	1.0	states
2057596	2057926	A	0.99979	aren't
2057958	2058810	A	0.99636	clonable,
2059390	2059802	A	0.62625	so
2059856	2060026	A	1.0	they
2060048	2060326	A	0.9881	can't
2060358	2060554	A	0.99885	be
2060592	2061014	A	0.99481	copies
2061062	2061226	A	1.0	of
2061248	2061434	A	0.5728	each
2061472	2062154	A	0.76335	other
2062352	2062954	A	0.99888	because
2063072	2063450	A	0.71	one
2063520	2063942	A	0.52808	can't
2064006	2064806	A	0.92668	clone
2064998	2065354	A	0.99948	an
2065392	2065894	A	0.90918	unknown
2065942	2066540	A	0.54044	system.
2067630	2068042	A	0.60638	So
2068096	2068266	A	1.0	they
2068288	2068474	A	0.96807	can
2068512	2068714	A	0.99998	only
2068752	2069050	A	0.9841	be
2069120	2069810	A	0.99993	identical
2069910	2070126	A	0.53858	if
2070148	2070346	A	0.99846	they're
2070378	2070718	A	0.99991	actually
2070804	2071450	A	0.99726	identical
2071530	2072430	A	0.81211	systems.
2072930	2073294	A	0.99999	This
2073332	2073534	A	0.99998	is
2073572	2073918	A	1.0	exactly
2074004	2074206	A	1.0	the
2074228	2074510	A	0.95816	same
2074580	2074910	A	1.0	point
2074980	2075310	A	0.99491	made
2075380	2076218	A	0.96069	earlier
2076394	2076926	A	0.88078	about
2077028	2077562	A	0.74879	Alice
2077626	2077902	A	0.99976	having
2077956	2078270	A	1.0	to
2078340	2078814	A	0.99994	actually
2078932	2079310	A	0.99564	send
2079380	2079710	A	0.98822	her
2079780	2080442	A	0.44501	QRF
2080506	2080734	A	1.0	to
2080772	2081354	A	0.99996	Bob
2081482	2081726	A	0.99946	if
2081748	2081934	A	0.93918	she
2081972	2082330	A	0.77299	wants
2082420	2082766	A	0.62573	Bob
2082798	2082994	A	1.0	to
2083032	2083378	A	0.99976	use
2083464	2083810	A	0.9628	her
2083880	2084850	A	0.96914	QRF.
2086550	2087300	A	0.99959	So
2088390	2089342	A	0.25198	minimizing
2089406	2090210	A	0.74115	VFE
2090710	2091074	A	0.9994	for
2091112	2091582	A	0.99991	quantum
2091646	2092174	A	0.99991	systems
2092222	2092482	A	1.0	is
2092536	2093054	A	0.99984	becoming
2093102	2094050	A	0.99926	entangled.
2095050	2095366	A	0.99929	So
2095388	2095574	A	0.75	the
2095612	2096210	A	0.99984	classical
2096290	2096534	A	0.99999	free
2096572	2096870	A	0.99957	energy
2096940	2097362	A	0.58159	principle,
2097426	2097654	A	0.99999	which
2097692	2097986	A	0.99996	tells
2098018	2098166	A	1.0	us
2098188	2098374	A	1.0	to
2098412	2098930	A	0.99863	minimize
2099010	2099830	A	0.89027	VFE
2100170	2100678	A	0.61717	actually
2100764	2101234	A	0.99975	drives
2101282	2101714	A	0.96923	quantum
2101762	2102146	A	0.99994	systems
2102178	2102482	A	0.98462	toward
2102546	2103538	A	0.99621	entanglement.
2103714	2104054	A	1.0	And
2104092	2104306	A	0.99752	that's
2104338	2104486	A	1.0	why
2104508	2104706	A	0.95136	it's
2104738	2104886	A	1.0	a
2104908	2105142	A	0.99999	special
2105196	2105462	A	1.0	case
2105516	2105638	A	0.64	of
2105644	2105766	A	0.98	the
2105788	2106066	A	0.96642	principle
2106098	2106246	A	1.0	of
2106268	2107390	A	0.86068	unitarity
2107570	2107962	A	0.85258	which
2108016	2108234	A	0.99812	just
2108272	2108522	A	0.92186	says
2108576	2108890	A	0.99992	that
2108960	2109530	A	0.99994	any
2109680	2110470	A	0.99923	isolated
2110550	2110934	A	0.99996	joint
2110982	2111626	A	0.99488	system
2111808	2112154	A	0.99999	is
2112192	2112346	A	0.99998	going
2112368	2112554	A	1.0	to
2112592	2113430	A	0.57676	asymptotically
2113510	2114214	A	0.99927	approach
2114342	2115450	A	0.99928	entanglement.
2117150	2117850	A	0.99985	So
2118000	2118554	A	0.99999	this
2118672	2119142	A	0.99697	raises
2119206	2119386	A	0.99871	an
2119408	2119690	A	1.0	obvious
2119760	2120150	A	0.67528	question,
2120240	2120446	A	0.99917	which
2120468	2120750	A	0.99999	is
2120820	2121102	A	1.0	why
2121156	2121374	A	0.99974	all
2121412	2121518	A	1.0	of
2121524	2121742	A	0.86	us
2121796	2122074	A	0.99452	aren't
2122122	2122682	A	0.98369	entangled
2122746	2122926	A	0.99998	with
2122948	2123134	A	0.99992	our
2123172	2123722	A	0.99692	environments
2123786	2123966	A	0.99999	all
2123988	2124174	A	1.0	the
2124212	2124800	A	1.0	time
2125410	2125822	A	0.91	and
2125876	2126314	A	0.73781	entangled
2126362	2126574	A	0.99999	with
2126612	2126766	A	1.0	each
2126788	2127360	A	0.99255	other?
2128530	2129280	A	0.79	And
2129650	2130062	A	1.0	the
2130116	2130430	A	0.99997	answer
2130500	2130734	A	1.0	is
2130772	2130974	A	0.99986	that
2131012	2131866	A	0.98981	entanglement
2131978	2132362	A	0.9778	is
2132436	2132770	A	0.92682	really
2132840	2133266	A	0.99999	hard
2133368	2133682	A	0.99999	for
2133736	2134190	A	0.82379	complex
2134270	2135170	A	0.99246	systems.
2135990	2136354	A	1.0	And
2136392	2136690	A	0.99999	this
2136760	2137810	A	0.82456	illustrates
2138870	2139234	A	1.0	the
2139272	2139522	A	0.99991	sense
2139576	2139698	A	1.0	in
2139704	2139874	A	0.99629	which
2139912	2140114	A	1.0	the
2140152	2140846	A	0.99361	FEP
2140958	2141282	A	0.97817	is
2141336	2141698	A	0.99999	moving
2141784	2142254	A	0.95387	systems
2142302	2142514	A	0.99998	in
2142552	2142706	A	1.0	two
2142728	2143010	A	0.96441	different
2143080	2143582	A	0.88281	directions
2143646	2143874	A	0.9	at
2143912	2144500	A	0.99997	once.
2145370	2145734	A	1.0	The
2145772	2146466	A	0.95519	FEP
2146578	2146902	A	0.99934	is
2146956	2147410	A	0.90306	driving
2147490	2148034	A	0.99922	systems
2148082	2148486	A	0.98	to
2148588	2149234	A	0.99898	maintain
2149282	2149542	A	0.54146	their
2149596	2150550	A	0.95977	separability
2151210	2151526	A	0.99998	but
2151548	2151826	A	0.99902	it's
2151858	2152102	A	1.0	also
2152156	2152610	A	0.48611	driving
2152690	2153154	A	0.99657	systems
2153202	2153570	A	0.59551	toward
2153650	2154790	A	0.4983	entanglement.
2155450	2155958	A	1.0	And
2156044	2156342	A	1.0	as
2156396	2156566	A	1.0	the
2156588	2156918	A	0.92114	system
2157004	2157406	A	0.99998	becomes
2157458	2157578	A	0.87004	more
2157584	2157754	A	0.76	and
2157792	2157994	A	0.99998	more
2158032	2158566	A	0.99671	complex
2158678	2158954	A	1.0	the
2158992	2159338	A	0.99994	difference
2159424	2159722	A	1.0	between
2159776	2160426	A	0.61201	those
2160608	2161050	A	1.0	two
2161120	2161734	A	0.99863	outcomes
2161782	2162214	A	0.99984	becomes
2162262	2162646	A	0.99998	larger
2162678	2162826	A	1.0	and
2162848	2163690	A	0.77793	larger.
2164350	2164954	A	0.99991	So
2165072	2165574	A	0.99989	recall
2165622	2165882	A	0.51903	from
2165936	2166154	A	1.0	last
2166192	2166780	A	0.62513	time
2167230	2167786	A	0.99998	that
2167888	2168154	A	1.0	the
2168192	2168582	A	0.99999	condition
2168646	2168874	A	0.99998	for
2168912	2169770	A	0.73082	separability
2170370	2170830	A	0.99805	is
2170900	2171278	A	0.99999	that
2171364	2171614	A	0.96	the
2171652	2171902	A	1.0	two
2171956	2172842	A	0.99776	systems
2172986	2173390	A	0.99999	have
2173460	2174042	A	0.88054	dimensions
2174106	2174286	A	0.60025	that
2174308	2174494	A	0.91795	are
2174532	2174782	A	0.99999	much
2174836	2175274	A	0.90468	larger
2175322	2175486	A	1.0	than
2175508	2175694	A	0.7	the
2175732	2176154	A	0.90692	dimension
2176202	2176366	A	1.0	of
2176388	2176574	A	0.99999	their
2176612	2177390	A	0.90731	boundary.
2178370	2179118	A	1.0	And
2179284	2179614	A	0.94696	this
2179652	2179806	A	0.99999	is
2179828	2179966	A	1.0	the
2179988	2180394	A	0.84712	condition
2180442	2180654	A	1.0	that
2180692	2180986	A	0.77813	allows
2181018	2181166	A	0.96688	them
2181188	2181326	A	0.98	to
2181348	2181582	A	0.99981	have
2181636	2182154	A	0.99996	internal
2182202	2182570	A	1.0	states,
2182660	2182866	A	0.99	to
2182888	2183026	A	0.59353	have
2183048	2183378	A	0.99701	them
2183464	2183762	A	0.99964	have
2183816	2184130	A	1.0	states
2184200	2184434	A	1.0	that
2184472	2184782	A	0.98686	aren't
2184846	2185358	A	0.52585	located
2185454	2185666	A	1.0	on
2185688	2185874	A	0.99995	their
2185912	2186770	A	0.95502	boundaries.
2187350	2187810	A	1.0	And
2187880	2188382	A	0.50134	clearly,
2188446	2188626	A	1.0	to
2188648	2189214	A	0.99727	formulate
2189262	2189426	A	0.88	the
2189448	2189634	A	0.99977	free
2189672	2190018	A	0.99957	energy
2190104	2190930	A	0.99961	principle
2191350	2191666	A	1.0	you
2191688	2191874	A	0.99293	have
2191912	2192066	A	1.0	to
2192088	2192322	A	1.0	have
2192376	2192894	A	0.99993	internal
2192942	2193540	A	1.0	states.
2194810	2195366	A	0.66943	So
2195468	2195734	A	0.53477	if
2195772	2195974	A	0.99532	you
2196012	2196166	A	0.5741	do
2196188	2196374	A	0.92	a
2196412	2197074	A	0.85335	complex
2197202	2198162	A	0.92131	QRF
2198226	2198418	A	0.66996	that's
2198434	2198614	A	0.48223	in
2198652	2198758	A	1.0	a
2198764	2198886	A	0.99851	lot
2198908	2199094	A	1.0	of
2199132	2200070	A	0.99708	computation
2200570	2200934	A	0.99995	then
2200972	2201126	A	1.0	you
2201148	2201334	A	0.99947	need
2201372	2201526	A	1.0	a
2201548	2201686	A	1.0	lot
2201708	2201846	A	1.0	of
2201868	2202354	A	0.88568	internal
2202402	2202786	A	0.99964	degrees
2202818	2203014	A	1.0	of
2203052	2203442	A	0.99341	freedom
2203506	2203734	A	1.0	to
2203772	2204194	A	0.99937	implement
2204242	2204502	A	0.88281	that
2204556	2205510	A	0.99974	computation.
2205850	2206214	A	0.99983	So
2206252	2206406	A	0.99933	you
2206428	2206614	A	0.76157	need
2206652	2206806	A	1.0	a
2206828	2206966	A	0.99998	lot
2206988	2207174	A	1.0	of
2207212	2207806	A	0.99996	internal
2207858	2208362	A	0.55255	state.
2208496	2208794	A	0.99987	So
2208832	2208986	A	0.99924	you
2209008	2209146	A	0.98837	have
2209168	2209258	A	1.0	to
2209264	2209530	A	0.87347	have
2209600	2210026	A	0.99999	large
2210128	2211130	A	0.34156	dimensions.
2212030	2212634	A	0.99923	So
2212752	2213850	A	0.93502	complexity
2214430	2215094	A	0.92773	favors
2215142	2216090	A	0.84355	separability.
2216430	2216794	A	0.8865	As
2216832	2216986	A	0.83	a
2217008	2217290	A	0.99973	system
2217360	2217782	A	0.53841	becomes
2217846	2218122	A	1.0	more
2218176	2218822	A	0.97391	complex,
2218966	2219514	A	0.53339	it
2219632	2219926	A	0.81623	has
2219968	2220174	A	0.99	to
2220212	2220414	A	1.0	have
2220452	2220654	A	0.99999	more
2220692	2221146	A	0.76073	internal
2221178	2221710	A	0.86	states.
2221860	2222126	A	0.99999	So
2222148	2222334	A	0.85304	it
2222372	2222526	A	1.0	has
2222548	2222638	A	1.0	to
2222644	2222814	A	0.68185	be,
2222852	2223006	A	0.99996	in
2223028	2223118	A	1.0	a
2223124	2223438	A	0.83547	sense,
2223524	2223870	A	0.99999	more
2223940	2224522	A	0.87116	separable
2224586	2224862	A	0.94914	from
2224916	2225182	A	0.99998	whatever
2225236	2225546	A	0.99839	it's
2225578	2226106	A	0.70928	interacting
2226138	2226720	A	1.0	with.
2227730	2228238	A	0.99	Now,
2228324	2228574	A	0.99998	think
2228612	2228862	A	0.99999	about
2228916	2229182	A	1.0	this
2229236	2230110	A	0.99817	classically.
2230850	2231166	A	1.0	If
2231188	2231326	A	0.93297	you
2231348	2231534	A	0.71148	have
2231572	2231726	A	1.0	a
2231748	2232310	A	0.95954	complex
2232410	2233010	A	0.99875	system
2233160	2233566	A	0.97682	that's
2233598	2233842	A	0.99979	doing
2233896	2234018	A	1.0	a
2234024	2234194	A	0.99967	lot
2234232	2234434	A	1.0	of
2234472	2235410	A	0.76677	computation
2236070	2236434	A	0.99972	then
2236472	2236626	A	0.99999	it
2236648	2237262	A	0.54418	requires
2237326	2237458	A	1.0	a
2237464	2237634	A	0.99349	lot
2237672	2237826	A	1.0	of
2237848	2238082	A	0.72247	free
2238136	2238740	A	0.98158	energy
2239270	2239634	A	0.97	and
2239672	2239826	A	0.99999	it
2239848	2239986	A	1.0	has
2240008	2240242	A	0.61	to
2240296	2240942	A	0.98891	dissipate
