start	end	speaker	wconfidence	text
2100862	2101400	D	1.0	now
2101550	2101912	D	0.9999	actually
2101966	2102276	D	0.98813	helps
2102308	2102504	D	1.0	me
2102542	2103130	D	0.99999	understand
2103840	2104252	D	0.96285	that
2104306	2104572	D	0.9995	even
2104626	2104940	D	0.99986	better.
2105010	2105436	D	0.98648	So
2105538	2105756	D	0.9999	thank
2105778	2105964	D	0.99991	you,
2106002	2106264	D	0.99766	Chris,
2106312	2106428	D	0.99989	for
2106434	2106604	D	0.99989	that
2106642	2106796	D	1.0	and
2106818	2107004	D	0.99969	thank
2107042	2107340	D	0.99663	you
2107410	2107864	D	0.62397	Ander
2107912	2108508	D	0.99999	for
2108674	2109390	D	0.99304	this.
2114320	2114684	C	0.9554	Thank
2114722	2114924	C	0.93382	you.
2114962	2115164	C	0.66059	Thank
2115202	2115500	C	0.99856	you.
2115570	2115768	C	0.99961	I'm
2115784	2116036	C	0.99998	glad
2116088	2116256	C	0.75078	that
2116278	2117040	C	0.96332	helped.
2119060	2119712	C	0.99985	Yeah,
2119846	2120096	C	1.0	I
2120118	2120304	C	1.0	think
2120342	2120544	C	1.0	this
2120582	2120784	C	0.99998	is
2120822	2121420	C	0.99711	intimately
2121500	2122060	C	0.99997	related
2122140	2122770	C	0.87	to
2123140	2123552	C	0.88	the
2123606	2123920	C	1.0	question
2123990	2124368	C	0.63	of
2124454	2124848	C	1.0	what
2124934	2125804	C	0.66466	cognition
2125932	2126610	C	0.99968	is
2129960	2130710	C	0.98639	since
2131800	2132116	C	0.99877	if
2132138	2132276	C	0.99993	we
2132298	2132436	C	0.99998	have
2132458	2132644	C	1.0	a
2132682	2133152	C	0.82147	purely
2133216	2133712	C	0.94479	quantum
2133776	2134390	C	0.99985	system,
2135640	2136052	C	1.0	there
2136106	2136324	C	1.0	really
2136362	2136564	C	0.99996	is
2136602	2136852	C	1.0	a
2136906	2137184	C	0.99952	deep
2137232	2137540	C	0.85426	sense
2137610	2137796	C	1.0	in
2137818	2138052	C	0.99999	which
2138106	2138372	C	1.0	nothing
2138426	2138692	C	0.9413	is
2138746	2139350	C	1.0	happening
2139880	2140292	C	1.0	because
2140346	2140516	C	1.0	of
2140538	2140676	C	1.0	the
2140698	2140992	C	0.99994	time
2141066	2141960	C	0.99547	symmetry.
2142620	2143320	C	0.99989	So
2143470	2143784	C	1.0	to
2143822	2144072	C	0.94155	talk
2144126	2144584	C	0.99999	about
2144702	2145380	C	0.9663	cognition
2145460	2145704	C	0.7547	as
2145742	2145992	C	1.0	something
2146046	2146312	C	0.99999	that
2146366	2146776	C	0.99985	actually
2146878	2147960	C	0.76334	occurs,
2148940	2149304	C	0.99999	we
2149342	2149496	C	1.0	have
2149518	2149656	C	1.0	to
2149678	2149816	C	1.0	think
2149838	2149976	C	1.0	of
2149998	2150136	C	0.99995	it
2150158	2151000	C	0.99677	classically.
2155440	2155804	D	0.99999	Thank
2155842	2156344	D	0.5114	you.
2156482	2156976	D	0.99952	Also,
2157078	2157344	D	0.50531	if
2157382	2157536	D	0.99995	you
2157558	2157792	D	1.0	allow
2157846	2158450	D	1.0	me
2158980	2159488	D	0.99999	another
2159574	2159996	D	0.99995	comment
2160028	2160176	D	1.0	on
2160198	2160770	D	0.99959	that,
2161380	2161840	D	0.99998	basically
2161910	2162096	D	1.0	one
2162118	2162256	D	1.0	of
2162278	2162416	D	1.0	the
2162438	2162764	D	0.99997	comments
2162812	2163388	D	0.9872	posted
2163484	2163840	D	0.89197	during
2163910	2164530	D	0.99503	your
2164900	2165504	D	0.99999	last
2165622	2166336	D	0.99997	talk
2166518	2166816	D	0.99011	in
2166838	2167024	D	1.0	the
2167062	2167596	D	0.99894	chat
2167708	2167984	D	0.92795	had
2168022	2168128	D	1.0	to
2168134	2168304	D	0.85608	do
2168342	2168604	D	1.0	with
2168662	2169072	D	0.63823	classical
2169136	2169860	D	0.99905	memories.
2170200	2170660	D	1.0	And
2170730	2170868	D	1.0	I
2170874	2171044	D	0.61069	was
2171082	2171380	D	0.98238	thinking
2171450	2171780	D	0.94378	about
2171850	2172132	D	0.99998	that
2172186	2172500	D	1.0	and
2172570	2172804	D	1.0	I
2172842	2172996	D	0.99981	came
2173018	2173156	D	1.0	to
2173178	2173316	D	1.0	the
2173338	2173824	D	0.69462	conclusion
2173872	2174372	D	0.99999	that
2174506	2175024	D	0.9472	classical
2175072	2175472	D	0.99609	memories
2175536	2176384	D	0.90684	presupposes
2176432	2176596	D	0.97	a
2176618	2177152	D	0.51023	gestation
2177216	2177940	D	0.77975	period.
2178520	2178884	D	0.95	And
2178922	2179124	D	0.6471	when
2179162	2179796	D	1.0	I
2179978	2180564	D	0.99977	think
2180682	2181072	D	0.82265	about
2181146	2181528	D	0.52891	it,
2181614	2181912	D	0.79719	that
2181966	2182280	D	0.99985	actually
2182350	2182632	D	0.95069	makes
2182686	2183240	D	1.0	sense.
2183390	2183704	D	0.98	And
2183742	2183896	D	0.99998	it
2183918	2184200	D	0.80362	is
2184270	2184504	D	0.99987	true,
2184542	2184756	D	0.95077	let's
2184788	2185370	D	0.99954	say,
2186460	2186872	D	0.99999	for
2186926	2187288	D	1.0	both
2187374	2187844	D	0.99998	physical
2187892	2188200	D	0.59	and
2188270	2188964	D	0.99428	psychological
2189012	2189812	D	0.59411	reasons.
2189956	2190650	D	0.99721	So,
2191180	2191544	D	1.0	for
2191582	2191880	D	0.99998	example,
2191950	2192184	D	0.62	a
2192222	2192424	D	0.98655	hard
2192462	2192756	D	0.99158	disk
2192788	2192984	D	0.99998	needs
2193022	2193176	D	1.0	to
2193198	2193384	D	0.87342	write
2193422	2193684	D	0.74312	data
2193742	2193916	D	0.44743	on
2193938	2194124	D	0.99827	its
2194162	2194616	D	0.99978	magnetic
2194648	2195352	D	0.99928	surface
2195496	2195756	D	1.0	and
2195778	2195916	D	0.94	a
2195938	2196220	D	1.0	human
2196290	2196616	D	0.99996	brain
2196648	2196844	D	0.99999	needs
2196882	2197036	D	1.0	to
2197058	2198060	D	0.99988	consolidate
2198400	2198716	D	0.99998	all
2198738	2198972	D	0.78173	those
2199026	2199464	D	0.93664	neural
2199512	2200072	D	0.99991	connections
2200136	2200750	D	0.99994	through
2201360	2202056	D	0.47621	synaptic
2202088	2202744	D	0.55753	plasticity.
2202792	2203016	D	0.9919	Let's
2203048	2203580	D	0.9998	say.
2203730	2204430	D	0.99999	However,
2205040	2205404	D	0.99999	when
2205442	2206088	D	0.54881	we
2206274	2206624	D	0.99979	start
2206662	2206960	D	1.0	thinking
2207030	2207650	D	1.0	about
2208660	2209196	D	0.99964	quantum
2209228	2209810	D	0.56665	information
2210580	2211330	D	1.0	and
2212580	2213164	D	0.99827	quantum
2213212	2213660	D	0.99854	memories,
2213740	2213996	D	0.98605	let's
2214028	2214656	D	0.99975	say
2214838	2215184	D	0.99999	we
2215222	2215612	D	0.93968	realize
2215676	2216290	D	0.99997	that
2216660	2217072	D	0.82225	such
2217126	2217840	D	0.99896	memories
2218260	2218684	D	0.72204	will
2218742	2219300	D	0.82655	be
2219450	2219860	D	0.74964	such
2219930	2220336	D	0.99998	quantum
2220368	2220832	D	0.99908	memories
2220896	2221510	D	0.99995	basically
2221960	2222324	D	0.99997	will
2222362	2222564	D	0.99999	be
2222602	2223072	D	0.99998	stored
2223136	2223364	D	0.99999	in
2223402	2224096	D	0.99708	qubits
2224208	2224484	D	0.75387	or
2224522	2224724	D	0.68221	in
2224762	2225012	D	0.99995	those
2225066	2225616	D	0.47445	entagle
2225648	2225988	D	1.0	states
2226074	2226324	D	0.99999	that
2226362	2226564	D	0.99998	you
2226602	2227360	D	0.99984	describe.
2227520	2227892	D	0.9998	So
2227946	2228164	D	0.99746	they
2228202	2228356	D	0.99979	do
2228378	2228612	D	0.99995	not
2228666	2229424	D	0.69613	necessarily
2229552	2230036	D	0.99999	have
2230138	2230356	D	1.0	the
2230378	2230612	D	1.0	same
2230666	2231540	D	0.54025	limitations.
2231980	2232632	D	0.88	And
2232766	2233016	D	1.0	of
2233038	2233610	D	0.99993	course,
2234540	2235124	D	0.57877	quantum
2235172	2235624	D	0.95624	information
2235742	2236132	D	0.74214	theory
2236196	2236852	D	0.51245	suggests,
2236916	2237144	D	0.99995	as
2237182	2237336	D	1.0	I
2237358	2237688	D	0.57789	understand
2237774	2238264	D	0.99751	it,
2238382	2238808	D	0.99997	that
2238894	2239364	D	0.99911	quantum
2239412	2240148	D	0.99862	memories
2240324	2240616	D	1.0	can
2240638	2240824	D	0.99965	be
2240862	2241156	D	0.99949	created
2241188	2241432	D	0.61	and
2241486	2242148	D	0.97944	accessed
2242244	2243712	D	0.91443	instantaneously
2243876	2244300	D	0.99994	without
2244370	2244748	D	1.0	any
2244834	2245132	D	0.99998	form
2245186	2245790	D	1.0	of
2246160	2247032	D	0.67841	ingestation,
2247096	2247336	D	0.93392	let's
2247368	2247804	D	0.99918	say
2247922	2248252	D	0.99999	without
2248306	2248764	D	0.99999	any
2248882	2249592	D	0.82127	ingestation
2249656	2250312	D	0.71344	period.
2250456	2250764	D	0.62	And
2250802	2250956	D	1.0	of
2250978	2251164	D	1.0	course
2251202	2251404	D	0.99998	this
2251442	2251692	D	0.99999	goes
2251746	2252108	D	0.99994	back
2252194	2252492	D	0.79	and
2252546	2252764	D	0.99984	it
2252802	2253004	D	0.99996	has
2253042	2253196	D	1.0	the
2253218	2253912	D	0.99996	potential,
2254056	2254364	D	0.9191	as
2254402	2254556	D	1.0	I
2254578	2254764	D	0.90937	see,
2254802	2255004	D	1.0	to
2255042	2256140	D	0.80854	revolutionize
2256500	2257484	D	0.99778	computation
2257612	2257856	D	0.99949	in
2257878	2258112	D	0.99997	terms
2258166	2258576	D	1.0	of
2258678	2259520	D	0.63168	quantum
2260020	2261100	D	0.98565	computation,
2261260	2261584	D	0.99853	but
2261622	2262304	D	0.99989	also,
2262502	2262816	D	1.0	and
2262838	2263072	D	0.61938	most
2263126	2264060	D	0.99998	importantly,
2264220	2265360	D	0.99906	communication
2265700	2266064	D	1.0	and
2266102	2266860	D	0.91452	quantum
2267020	2267868	D	0.65999	cryptography
2267884	2268508	D	0.55182	even.
2268694	2269140	D	0.78	And
2269210	2269444	D	0.99978	this
2269482	2269732	D	0.99996	is
2269786	2270052	D	0.99997	something
2270106	2270710	D	1.0	that
2271880	2272196	D	1.0	I
2272218	2272404	D	1.0	am
2272442	2273072	D	0.9021	truly
2273216	2273764	D	0.99998	interested
2273882	2274550	D	0.61275	in.
2275240	2275652	D	0.99992	So
2275706	2275972	D	0.99926	yeah,
2276026	2276244	D	1.0	I
2276282	2276484	D	0.99997	just
2276522	2276772	D	0.99992	wanted
2276826	2277430	D	1.0	to
2277880	2278292	D	0.99618	share
2278346	2278660	D	0.98014	also
2278730	2279350	D	0.99965	that.
2283740	2284488	C	0.99901	Yeah,
2284654	2285124	C	0.9991	that's
2285172	2285336	C	1.0	a
2285358	2285544	C	0.99997	very
2285582	2285880	C	0.9685	good
2285950	2286570	C	1.0	point.
2288540	2289096	C	1.0	And
2289198	2289464	C	1.0	the
2289502	2289796	C	0.99852	flip
2289828	2290264	C	0.99996	side
2290382	2291050	C	1.0	is
2293260	2293684	C	1.0	the
2293742	2293964	C	0.99982	issue
2294002	2294204	C	1.0	of
2294242	2294940	C	0.99998	stability
2295760	2296364	C	0.99999	which
2296482	2296908	C	1.0	again
2296994	2297292	C	0.99998	gets
2297346	2297516	C	1.0	to
2297538	2297724	C	0.73	the
2297762	2298152	C	0.92143	notion
2298216	2298830	C	0.91	of
2299200	2299944	C	0.70922	environmental
2299992	2301180	C	0.89041	decoherence
2302160	2302572	C	0.99999	which
2302626	2302844	C	0.99999	is
2302882	2303276	C	0.9676	just
2303378	2303644	C	1.0	the
2303682	2304028	C	1.0	process
2304114	2304364	C	1.0	of
2304402	2305420	C	0.77557	observation
2306000	2306376	C	1.0	of
2306418	2306624	C	1.0	the
2306662	2307084	C	0.99965	quantum
2307132	2307584	C	1.0	state
2307702	2308370	C	0.99998	by
2309380	2309984	C	0.99999	some
2310102	2310972	C	0.99519	environment
2311116	2311472	C	0.92854	or
2311526	2311840	C	0.99999	some
2311910	2312540	C	0.99333	observer,
2312620	2313008	C	0.99999	some
2313094	2313644	C	0.99866	component
2313692	2313856	C	1.0	of
2313878	2314064	C	0.99998	its
2314102	2314960	C	0.99956	environment.
2316020	2316770	C	1.0	And
2318260	2318684	C	1.0	the
2318742	2318964	C	0.99757	reason
2319002	2319204	C	0.95566	this
2319242	2319444	C	0.99988	is
2319482	2319636	C	1.0	a
2319658	2319940	C	1.0	problem
2320010	2320340	C	0.92205	in
2320410	2321296	C	0.74438	practice
2321488	2321940	C	0.99192	is
2322010	2322630	C	1.0	that
2323000	2323412	C	0.99999	we
2323466	2323744	C	0.99623	don't
2323792	2324148	C	0.95781	have
2324234	2324724	C	0.95372	complete
2324842	2325364	C	0.99788	control
2325482	2325764	C	1.0	of
2325802	2326100	C	0.98559	all
2326170	2326816	C	0.9999	components
2326848	2326996	C	1.0	of
2327018	2327156	C	1.0	the
2327178	2328020	C	0.99041	environment,
2329400	2330150	C	0.9998	right?
2331580	2332330	C	0.99903	So
2333740	2334104	C	0.99997	we
2334142	2334392	C	0.78826	have
2334446	2334760	C	1.0	to
2334830	2335112	C	0.99929	use
2335166	2335384	C	1.0	things
2335422	2335672	C	1.0	like
2335726	2336084	C	0.99879	liquid
2336132	2336920	C	0.99999	helium
2337340	2337704	C	1.0	to
2337742	2337944	C	0.61268	try
2337982	2338136	C	1.0	to
2338158	2338392	C	0.9908	keep
2338446	2338616	C	1.0	the
2338638	2339252	C	0.61733	environment
2339316	2339640	C	0.54	at
2339710	2340516	C	0.9977	bay
2340708	2341064	C	1.0	to
2341102	2341444	C	0.83674	prevent
2341492	2342680	C	0.90093	decoherence
2344160	2344764	C	0.99988	because
2344882	2345212	C	0.99997	any
2345266	2345532	C	0.99999	other
2345586	2346216	C	0.99626	components
2346248	2346396	C	1.0	of
2346418	2346604	C	1.0	the
2346642	2347420	C	0.80174	environment
2347840	2348584	C	0.86466	interacting
2348632	2348844	C	1.0	with
2348882	2349132	C	0.99998	our
2349186	2349624	C	0.99875	quantum
2349672	2350408	C	0.99999	memory
2350584	2350924	C	0.99992	will
2350962	2351304	C	0.99998	alter
2351352	2351516	C	1.0	the
2351538	2351724	C	1.0	state
2351762	2351868	C	1.0	of
2351874	2351996	C	1.0	the
2352018	2352780	C	0.99986	memory.
2356660	2357410	D	0.99969	Yeah,
2359380	2359744	D	0.95802	that
2359782	2360370	D	0.99987	is
2360900	2361168	D	0.96	a
2361174	2361392	D	0.99995	great
2361446	2362050	D	1.0	answer
2362580	2363328	D	1.0	and
2363494	2363968	D	0.99999	basically
2364054	2364256	D	1.0	the
2364278	2364560	D	0.99999	reason
2364630	2364864	D	1.0	why
2364902	2365152	D	1.0	I
2365206	2365548	D	0.43722	typed
2365564	2365792	D	0.99946	that
2365846	2366160	D	0.99999	question.
2366230	2367200	D	0.99382	Regarding
2367940	2368400	D	0.99992	super
2368470	2369036	D	0.9686	selection
2369068	2369532	D	0.77958	rules,
2369596	2370064	D	0.94	and
2370182	2370804	D	0.61643	namely
2370892	2371576	D	0.14	me,
2371758	2372104	D	0.98	I
2372142	2372564	D	0.6124	propose
2372612	2372824	D	0.99999	something
2372862	2373064	D	0.99997	called
2373102	2373812	D	0.68878	fuzzy
2373956	2374312	D	0.99981	super
2374366	2374916	D	0.91355	selection
2374948	2375720	D	0.79732	rules.
2376700	2377352	D	0.99991	Basically,
2377486	2377784	D	0.619	as
2377822	2378024	D	1.0	I
2378062	2378360	D	0.99964	understand
2378430	2378808	D	0.99832	it,
2378894	2379288	D	0.99998	those
2379374	2379672	D	0.99909	super
2379726	2380196	D	0.58039	selection
2380228	2380596	D	0.99979	rules,
2380628	2380776	D	1.0	the
2380798	2381556	D	0.89948	classical
2381748	2382200	D	1.0	ones,
2382270	2382516	D	0.99867	let's
2382548	2382984	D	0.99648	say
2383102	2383336	D	0.9996	they
2383358	2383508	D	0.99727	are
2383534	2383724	D	0.9988	based
2383762	2383916	D	0.99999	on
2383938	2384696	D	0.90308	symmetries
2384808	2385276	D	0.99945	or
2385378	2385740	D	0.99371	on
2385810	2386044	D	0.99993	all
2386082	2386380	D	0.99994	those
2386450	2387416	D	0.56928	conversation
2387608	2388408	D	0.81749	laws
2388504	2388764	D	0.99999	that
2388802	2389100	D	0.99996	actually
2389170	2389448	D	0.99873	limit
2389464	2389596	D	0.84	the
2389618	2390248	D	0.92452	accessibility
2390344	2391084	D	0.99978	or
2391282	2391692	D	0.9984	our
2391746	2392648	D	0.9106	capacity
2392824	2393164	D	0.92	to
2393202	2393592	D	0.99996	measure,
2393656	2393896	D	0.99965	let's
2393928	2394460	D	0.99983	say,
2394610	2395068	D	0.99984	certain
2395154	2395672	D	0.87317	quantum
2395736	2396620	D	0.99713	properties,
2397060	2397436	D	0.99873	let's
2397468	2398050	D	0.9997	say,
2398580	2398992	D	0.99999	maybe
2399046	2399276	D	0.99796	it's
2399308	2399772	D	0.78011	parity,
2399836	2400112	D	0.99994	maybe
2400166	2400396	D	0.9992	it's
2400428	2400812	D	0.94274	angular
2400876	2401596	D	0.99935	momentum,
2401708	2401984	D	0.99999	maybe
2402022	2402236	D	0.99678	it's
2402268	2402512	D	0.96891	even
2402566	2403280	D	0.94894	charge.
2403940	2404592	D	0.99994	But
2404726	2404976	D	0.99999	if
2404998	2405232	D	0.68368	we
2405286	2405504	D	0.99999	start
2405542	2405840	D	0.99999	thinking
2405910	2406480	D	0.99958	like
2406630	2407424	D	0.91163	these
2407622	2408280	D	0.63437	fuzzy
2408380	2408644	D	0.99697	super
2408682	2409136	D	0.94696	selection
2409168	2409940	D	0.62456	rules
2410360	2410676	D	0.9999	in
2410698	2410884	D	0.55511	an
2410922	2411136	D	0.99953	effort
2411168	2411364	D	1.0	to
2411402	2411744	D	0.99965	relax
2411792	2412052	D	0.99993	these
2412106	2413088	D	0.67949	restrictions
2413264	2413652	D	1.0	by
2413706	2414096	D	0.99993	allowing
2414128	2414324	D	1.0	some
2414362	2414992	D	0.97172	degree
2415136	2415492	D	1.0	of
2415546	2416416	D	0.99996	coherence
2416528	2416804	D	0.99999	or
2416842	2417632	D	0.99848	interference
2417696	2418260	D	1.0	between
2418410	2418724	D	0.93	the
2418762	2419060	D	0.99983	different
2419130	2419412	D	0.99991	super
2419466	2420016	D	0.89729	selected
2420048	2420940	D	0.99768	sectors,
2421120	2421512	D	0.9949	which
2421566	2421736	D	0.99968	can
2421758	2422376	D	0.99944	be
2422558	2423300	D	0.99954	quantified,
2423380	2423636	D	0.98689	let's
2423668	2423864	D	0.99925	say,
2423902	2424056	D	0.9997	by
2424078	2424360	D	0.81	a
2424430	2425060	D	0.99975	parameter
2425140	2425672	D	0.99996	called
2425806	2426740	D	0.82519	fuzziness.
2426900	2427176	D	1.0	I
2427198	2427336	D	0.99997	know
2427358	2427592	D	0.9999	that
2427646	2427816	D	0.99827	in
2427838	2428072	D	0.99887	other
2428126	2428436	D	0.99562	fields,
2428468	2428664	D	0.9986	like
2428702	2428856	D	0.9999	in
2428878	2429064	D	0.99997	my
2429102	2429496	D	0.99993	field,
2429598	2429864	D	0.9992	that
2429902	2430104	D	0.99957	is
2430142	2430404	D	0.64962	fuzzy
2430452	2430932	D	0.87662	cognitive
2430996	2431800	D	0.99819	mapping,
2432380	2432744	D	1.0	the
2432782	2433316	D	0.80718	introduction
2433348	2433544	D	0.99	of
2433582	2434360	D	0.71304	fuzziness
2435420	2436170	D	0.84811	from
2436620	2437032	D	0.73911	as
2437086	2437304	D	0.95996	it
2437342	2437544	D	0.99983	was
2437582	2438164	D	0.99256	propounded
2438212	2438616	D	0.99994	by
2438718	2439284	D	0.93148	Professor
2439332	2439808	D	0.40444	Lotfield
2439844	2440568	D	0.51105	Zadek,
2440664	2440876	D	0.99991	it
2440898	2441132	D	0.58027	actually
2441186	2441496	D	0.98797	helped
2441528	2441628	D	1.0	a
2441634	2442044	D	0.64033	lot
2442162	2442492	D	1.0	of
2442546	2442860	D	0.99924	our
2442930	2443464	D	0.99236	models
2443512	2443964	D	1.0	to
2444082	2444556	D	0.99967	become
2444658	2445116	D	0.9999	more
2445218	2445764	D	0.82044	accurate,
2445832	2446076	D	0.31549	let's
2446108	2446496	D	0.96913	say.
2446598	2446960	D	0.99982	So
2447030	2447216	D	0.99995	this
2447238	2447810	D	0.86092	is
2448260	2448576	D	1.0	what
2448598	2448736	D	1.0	I
2448758	2448944	D	1.0	am
2448982	2449484	D	0.99555	proposing.
2449532	2450080	D	0.99817	Maybe
2450230	2450496	D	1.0	of
2450518	2450896	D	0.99999	course,
2450998	2451264	D	1.0	I
2451302	2451564	D	0.99724	don't
2451612	2451872	D	0.99997	expect
2451926	2452144	D	0.84414	it
2452182	2452770	D	1.0	to
2453860	2454732	D	0.52221	revolutionize
2454796	2455164	D	0.83273	quantum
2455212	2455664	D	0.9994	information,
2455782	2456016	D	1.0	but
2456038	2456224	D	0.99984	maybe
2456262	2456416	D	0.99984	it
2456438	2456624	D	0.99997	can
2456662	2456864	D	1.0	help
2456902	2457104	D	1.0	us
2457142	2457536	D	1.0	understand
2457638	2457808	D	1.0	a
2457814	2458368	D	0.53768	bit
2458534	2459250	D	0.99999	better
2459640	2460004	D	1.0	what
2460042	2460196	D	0.99998	is
2460218	2460356	D	0.99999	going
2460378	2460564	D	0.99998	on
2460602	2460756	D	0.79	and
2460778	2460868	D	1.0	the
2460874	2461136	D	0.92981	role
2461168	2461652	D	1.0	of
2461786	2462084	D	0.92	the
2462122	2462752	D	0.99932	coherence
2462816	2463044	D	1.0	that
2463082	2463284	D	0.99999	comes
2463322	2463476	D	0.99999	out
2463498	2463684	D	1.0	of
2463722	2463972	D	0.99	the
2464026	2464672	D	0.99322	environment.
2464736	2465156	D	0.99971	So
2465258	2465524	D	0.62127	if
2465562	2465764	D	0.99999	we
2465802	2466384	D	0.2845	incorporate
2466432	2466644	D	0.93686	it
2466682	2466836	D	0.99999	as
2466858	2466996	D	1.0	a
2467018	2467376	D	0.98769	parameter
2467408	2467556	D	0.95	of
2467578	2468256	D	0.89557	fuzziness,
2468368	2468596	D	0.94	a
2468618	2469424	D	0.82444	priority,
2469552	2469844	D	0.99998	then
2469882	2470084	D	0.99998	maybe
2470122	2470324	D	0.99997	we
2470362	2470564	D	0.99993	can
2470602	2471056	D	0.99989	understand
2471178	2471416	D	0.55	and
2471438	2472010	D	0.99978	even
2473020	2473384	D	0.99999	what
2473422	2473576	D	0.99999	we
2473598	2473736	D	0.99998	are
2473758	2474036	D	0.99999	dealing
2474068	2474650	D	0.99993	with.
2478510	2479260	C	0.91225	Yeah.
2481150	2481466	C	1.0	I
2481488	2481722	C	1.0	would
2481776	2482090	C	1.0	refer
2482160	2482780	C	0.65039	you
2483150	2483900	C	1.0	to
2484590	2484954	C	1.0	the
2484992	2485386	C	0.85541	paper
2485488	2486138	C	0.99996	by
2486304	2487450	C	0.87248	Bartlett.
2489730	2490046	C	0.56373	There
2490068	2490206	C	0.98374	are
2490228	2490414	C	1.0	two
2490452	2490798	C	0.99992	other
2490884	2491134	C	1.0	co
2491172	2491950	C	0.99705	authors
2492850	2493166	C	0.99991	in
2493188	2493534	C	0.94	2007,
2493572	2496286	C	0.9	a
2496308	2496634	C	0.99997	lovely
2496682	2496942	C	1.0	review
2496996	2497166	C	1.0	of
2497188	2497558	C	0.99911	quantum
2497594	2498014	C	0.9999	reference
2498062	2498462	C	0.99975	frames
2498526	2498754	C	0.99975	in
2498792	2499166	C	0.58583	reviews
2499198	2499346	C	1.0	of
2499368	2499694	C	0.99998	modern
2499742	2500478	C	0.99982	Physics.
2500654	2501042	C	0.57	And
2501096	2501266	C	1.0	a
2501288	2501522	C	0.99	point
2501576	2501794	C	0.93804	that
2501832	2502034	C	0.99999	they
2502072	2502466	C	0.9468	make
2502568	2502834	C	0.99995	that
2502872	2503026	C	1.0	I
2503048	2503186	C	1.0	think
2503208	2503394	C	0.99953	is
2503432	2503902	C	0.94551	relevant
2503966	2504580	C	0.99999	here
2505110	2505570	C	0.99998	is
2505640	2506260	C	0.99998	that
2506710	2507122	C	1.0	a
2507176	2507490	C	0.99991	super
2507560	2508222	C	0.38775	selection
2508286	2509090	C	0.57486	rule
2510730	2511142	C	0.98557	can
2511196	2511510	C	0.99999	always
2511580	2511814	C	1.0	be
2511852	2512950	C	0.46765	interpreted.
2514410	2514678	C	0.9999	Let
2514684	2514854	C	0.97	me
2514892	2515480	C	0.99982	see.
2516250	2516658	C	0.79628	I'm
2516674	2516806	C	0.99999	not
2516828	2517014	C	0.71136	sure
2517052	2517218	C	0.99996	I'll
2517234	2517366	C	0.52406	be
2517388	2517526	C	0.99999	able
2517548	2517686	C	1.0	to
2517708	2518086	C	0.65421	completely
2518188	2518866	C	0.99433	reproduce
2518898	2519190	C	0.80509	their
2519260	2520070	C	0.56138	argument,
2520650	2521400	C	0.99996	but
2522090	2522454	C	1.0	they
2522492	2522706	C	0.99996	show
2522748	2522858	C	0.99988	that
2522864	2522986	C	0.63	a
2523008	2523242	C	0.99983	super
2523296	2523846	C	0.97627	selection
2523878	2524214	C	0.99952	rule
2524262	2524522	C	0.99999	can
2524576	2524794	C	1.0	always
2524832	2525034	C	0.80678	be
2525072	2525734	C	0.67559	interpreted
2525782	2526042	C	0.73382	as
2526096	2526362	C	1.0	the
2526416	2527078	C	0.60393	absence
2527174	2527434	C	1.0	of
2527472	2527626	C	1.0	a
2527648	2528054	C	0.99999	reference
2528102	2528502	C	0.99994	frame
2528566	2528938	C	0.99999	or
2529024	2529418	C	0.9	the
2529504	2530230	C	0.69173	lack
2530390	2530810	C	1.0	of
2530880	2531114	C	0.52	a
2531152	2531542	C	0.93136	reference
2531606	2532330	C	0.99996	frame.
2532750	2533162	C	1.0	And
2533216	2533434	C	0.63	one
2533472	2533578	C	1.0	of
2533584	2533754	C	0.95	the
2533792	2534374	C	0.93515	examples
2534422	2534586	C	0.99999	that
2534608	2534854	C	0.95524	they
2534912	2535326	C	0.83531	give
2535428	2536080	C	0.99995	is
2537810	2538314	C	0.99993	charge
2538362	2539338	C	0.99998	conservation,
2539514	2539902	C	0.67129	that
2539956	2540126	C	0.99999	we
2540148	2540430	C	0.99915	never
2540500	2541120	C	0.99999	see
2542850	2544106	C	0.82906	superpositions
2544138	2544382	C	1.0	of
2544436	2544846	C	0.99999	different
2544948	2545406	C	0.99988	electric
2545508	2546270	C	0.73264	charges.
2547750	2548500	C	1.0	And
2549830	2550290	C	0.81934	their
2550360	2550594	C	1.0	point
2550632	2550978	C	0.6081	is
2551064	2551314	C	0.5548	we
2551352	2551650	C	0.99992	never
2551720	2551954	C	0.99999	see
2551992	2552578	C	0.79574	this
2552744	2553122	C	0.99999	because
2553176	2553394	C	0.64527	we
2553432	2553634	C	0.99997	have
2553672	2553922	C	0.67181	no
2553976	2554146	C	1.0	way
2554168	2554402	C	1.0	of
2554456	2554942	C	0.99994	measuring
2555006	2555234	C	1.0	it.
2555272	2555426	C	1.0	We
2555448	2555634	C	0.99994	have
2555672	2556018	C	0.99999	no
2556104	2556574	C	0.99999	reference
2556622	2557410	C	0.99984	frame
2558070	2558818	C	0.99995	that
2558984	2559314	C	1.0	we
2559352	2559602	C	0.99999	could
2559656	2560260	C	1.0	use
2561370	2561782	C	0.99936	that
2561836	2562342	C	0.99943	would
2562476	2562870	C	1.0	allow
2562940	2563270	C	0.86	us
2563340	2563766	C	1.0	to
2563868	2564182	C	0.99994	see
2564236	2564502	C	0.62	a
2564556	2565014	C	1.0	state
2565132	2565800	C	1.0	of
2566970	2568066	C	0.99109	superposed
2568178	2569030	C	0.99531	charges.
