start	end	speaker	wconfidence	text
1814540	1814904	A	1.0	But
1814942	1815144	A	0.99	one
1815182	1815336	A	1.0	thing
1815358	1815496	A	1.0	that
1815518	1815656	A	0.99984	it
1815678	1815912	A	0.99972	means
1815966	1816184	A	0.99971	in
1816222	1816520	A	0.7251	this
1816590	1817316	A	0.67848	setting
1817428	1817896	A	0.62118	where
1817998	1818312	A	1.0	H
1818366	1818584	A	0.99996	has
1818622	1818872	A	0.92394	this
1818926	1819744	A	0.99353	particularly
1819812	1820140	A	0.99886	simple
1820210	1820924	A	0.9996	form
1821122	1821484	A	0.99995	is
1821522	1821724	A	0.99999	that
1821762	1821916	A	1.0	the
1821938	1822696	A	0.99911	propagator
1822808	1823132	A	0.99999	is
1823186	1823500	A	0.99999	now
1823570	1824190	A	1.0	just
1824640	1825052	A	1.0	the
1825106	1826024	A	0.96867	exponential
1826152	1826540	A	1.0	of
1826610	1826844	A	0.54	a
1826882	1827276	A	0.55217	number
1827378	1828136	A	0.96543	multiplied
1828168	1828364	A	0.99157	by
1828402	1828700	A	0.99982	this
1828770	1829100	A	0.99987	very
1829170	1829500	A	0.99999	simple
1829570	1829976	A	0.47657	strip
1830008	1830252	A	0.99951	down
1830306	1831112	A	0.99986	operator
1831256	1831950	A	0.99999	that
1834180	1834876	A	0.95145	encodes
1834908	1835008	A	1.0	a
1835014	1835232	A	0.98818	bit
1835286	1835456	A	0.9997	or
1835478	1836028	A	0.71118	decodes
1836044	1836128	A	1.0	a
1836134	1836690	A	0.76595	bit.
1838020	1838336	A	0.99996	But
1838358	1838496	A	0.99999	we
1838518	1838704	A	0.96619	know
1838742	1838992	A	0.9992	something
1839046	1839264	A	1.0	about
1839302	1839456	A	1.0	the
1839478	1840124	A	0.7888	exponential
1840172	1840732	A	0.99815	propagator
1840796	1840976	A	0.99999	just
1840998	1841184	A	0.99916	by
1841222	1841424	A	1.0	looking
1841462	1841664	A	0.72	at
1841702	1841904	A	0.99961	its
1841942	1842480	A	0.63983	form.
1842630	1842896	A	0.99999	If
1842918	1843436	A	0.96743	you're
1843548	1844028	A	0.99995	again
1844134	1844576	A	0.9937	familiar
1844608	1844804	A	1.0	with
1844842	1844996	A	0.99996	these
1845018	1845296	A	0.99933	sorts
1845328	1845524	A	1.0	of
1845562	1846224	A	0.99909	exponential
1846272	1846816	A	0.96647	operators,
1846848	1846996	A	1.0	you
1847018	1847204	A	0.99622	know
1847242	1847396	A	0.99999	that
1847418	1847616	A	0.89421	they're
1847648	1847936	A	0.99641	wave
1847968	1848740	A	0.9998	equations.
1849720	1850470	A	0.69	And
1850840	1851156	A	0.99997	we
1851178	1851364	A	0.62297	can
1851402	1851652	A	0.99997	make
1851706	1851924	A	0.9989	sense
1851962	1852116	A	1.0	of
1852138	1852372	A	1.0	that
1852426	1852740	A	0.54826	using
1852810	1852996	A	1.0	the
1853018	1853552	A	0.998	diagram
1853616	1853844	A	0.99974	up
1853882	1854608	A	0.99657	above.
1854784	1855172	A	0.99998	What
1855226	1855444	A	1.0	M
1855482	1855732	A	0.9996	is
1855786	1856390	A	0.9984	doing
1856780	1857144	A	0.97105	is
1857182	1857480	A	0.52154	just
1857550	1858116	A	0.99995	performing
1858148	1858344	A	0.69	a
1858382	1859160	A	0.98702	cycle.
1860220	1860676	A	0.99745	It's
1860708	1860952	A	0.99989	just
1861006	1861860	A	0.98902	mapping
1862020	1862392	A	1.0	one
1862446	1862664	A	0.63	and
1862702	1863048	A	1.0	Q
1863134	1863384	A	1.0	back
1863422	1863624	A	0.99	to
1863662	1864250	A	0.9996	itself,
1865100	1865512	A	0.50319	or
1865566	1865972	A	0.69	minus
1866036	1866264	A	1.0	one
1866302	1866456	A	0.58	and
1866478	1866760	A	1.0	Q
1866830	1867064	A	0.99999	back
1867102	1867256	A	1.0	to
1867278	1867850	A	0.74936	itself.
1868620	1869032	A	0.99997	So
1869086	1869268	A	0.99997	we
1869294	1869532	A	0.98162	can
1869586	1869804	A	1.0	think
1869842	1870430	A	1.0	of
1870800	1871550	A	0.76	M
1872240	1872990	A	0.99995	as
1873360	1874110	A	0.98902	just
1874720	1875228	A	0.99998	taking
1875314	1875612	A	1.0	this
1875666	1876270	A	0.88657	object
1876720	1877180	A	0.94	and
1877250	1877736	A	0.94607	flipping
1877768	1877916	A	1.0	it
1877938	1878124	A	1.0	back
1878162	1878750	A	0.9879	around
1882100	1882560	A	0.96759	until
1882630	1882864	A	0.99871	it
1882902	1883104	A	0.99986	gets
1883142	1883536	A	0.99986	itself
1883638	1884290	A	0.99999	again.
1885860	1886320	A	0.51	And
1886390	1886624	A	0.99999	that
1886662	1886816	A	0.99998	kind
1886838	1886976	A	1.0	of
1886998	1887452	A	0.75295	cycle
1887516	1887792	A	0.99999	can
1887846	1888112	A	1.0	always
1888166	1888336	A	1.0	be
1888358	1888716	A	0.55382	turned
1888748	1888944	A	1.0	into
1888982	1889184	A	0.6	a
1889222	1889484	A	0.99236	wave
1889532	1890240	A	0.99037	equation
1891380	1892176	A	1.0	and
1892358	1892704	A	1.0	e
1892742	1892896	A	1.0	to
1892918	1893104	A	1.0	the
1893142	1893392	A	0.89	I
1893446	1893664	A	0.99872	over
1893702	1893856	A	1.0	H
1893878	1894160	A	0.79	bar
1894230	1894608	A	0.99995	times.
1894694	1895448	A	0.6668	HT
1895564	1895844	A	0.99987	is
1895882	1896036	A	1.0	a
1896058	1896672	A	0.98606	canonical
1896736	1897060	A	0.99992	form
1897130	1897364	A	1.0	of
1897402	1897556	A	1.0	a
1897578	1897856	A	0.99936	wave
1897888	1898640	A	0.99718	equation,
1898800	1899510	A	0.99999	where
1900040	1900452	A	1.0	the
1900506	1901232	A	0.47482	horizontal
1901296	1901744	A	0.99747	axis
1901792	1902004	A	0.99994	here
1902042	1902196	A	0.98226	on
1902218	1902308	A	1.0	the
1902314	1902576	A	0.99981	wave
1902608	1902804	A	0.99994	is
1902842	1903524	A	0.63998	time.
1903722	1904084	A	0.99983	Or
1904122	1904276	A	1.0	if
1904298	1904436	A	1.0	you
1904458	1904596	A	0.99998	look
1904618	1904756	A	0.99	at
1904778	1904916	A	1.0	the
1904938	1905172	A	0.99999	little
1905226	1905632	A	0.99963	cycle
1905696	1905876	A	1.0	that
1905898	1906096	A	0.99991	I've
1906128	1906384	A	0.89709	drawn
1906432	1906656	A	0.97951	as
1906698	1906808	A	0.67	a
1906814	1907076	A	0.99992	circle
1907108	1907256	A	0.99974	with
1907278	1907464	A	0.99874	an
1907502	1908120	A	0.90959	arrow,
1908460	1908836	A	0.99981	it's
1908868	1909064	A	1.0	the
1909102	1909352	A	0.99998	time
1909406	1909528	A	1.0	of
1909534	1909704	A	0.53	the
1909742	1909992	A	0.99022	thing
1910046	1910388	A	0.69618	spinning
1910404	1910632	A	0.61904	around
1910686	1910904	A	0.80043	like
1910942	1911530	A	0.6029	this,
1911980	1912730	A	0.99889	which
1913660	1914168	A	0.99923	is
1914254	1914648	A	0.99999	exactly
1914734	1914936	A	1.0	the
1914958	1915144	A	0.99999	same
1915182	1915336	A	0.99991	thing
1915358	1915544	A	0.62669	as
1915582	1915688	A	1.0	a
1915694	1916004	A	0.99971	wave
1916052	1916436	A	0.98713	traveling
1916468	1916712	A	0.99864	through
1916766	1917370	A	0.99997	time.
1918540	1918904	A	0.99997	So
1918942	1919204	A	0.99997	that
1919262	1919496	A	0.98877	tells
1919528	1919724	A	1.0	us
1919762	1920060	A	1.0	something
1920130	1920412	A	0.99999	very
1920466	1921070	A	0.99999	important.
1922240	1922604	A	0.99909	It
1922642	1922936	A	0.99987	tells
1922968	1923164	A	1.0	us
1923202	1923692	A	1.0	that
1923826	1924460	A	0.99998	this
1924610	1925304	A	0.99938	equivalent
1925352	1925832	A	0.83327	expression,
1925896	1926076	A	1.0	e
1926098	1926236	A	1.0	to
1926258	1926348	A	1.0	the
1926354	1926712	A	0.95	minus
1926776	1927176	A	0.99958	beta
1927208	1927452	A	1.0	M,
1927506	1927724	A	0.99999	is
1927762	1928012	A	0.99997	also
1928066	1928236	A	0.67	a
1928258	1928536	A	0.95575	wave
1928568	1929340	A	0.99974	equation.
1929920	1930284	A	0.99997	So
1930322	1930524	A	0.99995	it
1930562	1930776	A	0.90735	tells
1930808	1931004	A	1.0	us
1931042	1931244	A	1.0	that
1931282	1931592	A	0.99999	this
1931666	1932220	A	0.99984	operator
1932300	1932930	A	0.68	M
1933620	1934176	A	1.0	has
1934278	1934736	A	0.99935	built
1934838	1935200	A	0.99998	into
1935270	1935552	A	0.99988	it
1935606	1935872	A	0.99999	some
1935926	1936192	A	0.99994	sense
1936246	1936512	A	1.0	of
1936566	1937170	A	0.99998	time.
1939540	1940044	A	0.99678	It's
1940092	1940304	A	1.0	the
1940342	1940592	A	0.99987	sense
1940646	1940864	A	1.0	of
1940902	1941248	A	0.99979	time
1941334	1941584	A	1.0	of
1941622	1941920	A	0.98937	this
1941990	1942524	A	0.98572	prepare
1942572	1942940	A	0.85297	measure
1943020	1943760	A	0.98527	cycle.
1944820	1945136	A	1.0	And
1945158	1945532	A	0.99905	that's
1945596	1946252	A	0.54824	implicit
1946316	1946592	A	0.98187	in
1946646	1947250	A	0.53	m
1947700	1948112	A	0.959	right.
1948166	1948444	A	0.62746	We've
1948492	1948704	A	0.9994	used
1948742	1948896	A	1.0	the
1948918	1949164	A	0.71183	WIC
1949212	1949772	A	0.87349	rotation
1949836	1950016	A	1.0	to
1950038	1950224	A	1.0	get
1950262	1950960	A	0.9933	rid
1952600	1953204	A	1.0	of
1953322	1953556	A	0.99999	what
1953578	1953776	A	0.99747	I'll
1953808	1953956	A	0.99992	end
1953978	1954116	A	1.0	up
1954138	1954372	A	0.99999	calling
1954426	1954692	A	1.0	the
1954746	1955296	A	0.89269	external
1955328	1955668	A	0.51859	time
1955754	1956196	A	1.0	t,
1956298	1956576	A	1.0	the
1956618	1957092	A	0.45056	objective
1957156	1957480	A	0.71777	time
1957550	1958170	A	0.99	T.
1959340	1960136	A	1.0	And
1960318	1960772	A	0.71413	we'll
1960836	1961496	A	1.0	see
1961678	1962024	A	0.99999	in
1962062	1962840	A	1.0	July
1964140	1964696	A	0.79492	where
1964798	1965304	A	0.78001	this
1965422	1966260	A	0.99165	internal
1966340	1967064	A	0.99997	time
1967262	1967672	A	0.99999	comes
1967726	1968330	A	0.99998	from
1969440	1969756	A	0.99987	in
1969778	1969964	A	1.0	terms
1970002	1970156	A	1.0	of
1970178	1970268	A	1.0	the
1970274	1970536	A	0.56752	WIC
1970568	1971420	A	0.87618	rotation.
1972160	1972910	A	0.99996	But
1973600	1973916	A	0.99996	we
1973938	1974124	A	0.99977	can
1974162	1974412	A	0.99908	say
1974466	1974828	A	0.99999	now
1974914	1975164	A	0.99999	that
1975202	1975496	A	0.96159	it's
1975528	1975772	A	0.99989	an
1975826	1976236	A	0.99932	agent
1976338	1977036	A	0.99653	specific
1977218	1977948	A	0.99995	time.
1978114	1978552	A	0.54612	It's
1978616	1978892	A	0.99999	an
1978946	1979672	A	0.92106	internal
1979736	1980060	A	0.98324	time
1980130	1980632	A	0.53495	reference
1980696	1981500	A	0.92939	frame
1982260	1982812	A	0.97931	that's
1982876	1983152	A	1.0	built
1983206	1983760	A	0.56354	into
1983910	1984368	A	0.99998	our
1984454	1984992	A	0.99975	idea
1985126	1985568	A	0.95	of
1985654	1985952	A	0.99964	this
1986006	1986464	A	0.99987	system,
1986582	1987084	A	0.90444	Alice,
1987132	1987296	A	0.99688	that
1987318	1987504	A	0.99249	can
1987542	1987744	A	0.99995	act
1987782	1987936	A	0.99926	on
1987958	1988096	A	1.0	the
1988118	1988544	A	0.99994	world,
1988662	1988896	A	1.0	and
1988918	1989104	A	0.57134	it
1989142	1989692	A	0.81926	represents
1989756	1990032	A	0.84	the
1990086	1990400	A	0.99996	time
1990470	1990764	A	0.78098	that's
1990812	1991212	A	0.66288	required
1991276	1991504	A	1.0	to
1991542	1991792	A	0.99999	ask
1991846	1992112	A	0.99988	this
1992166	1992770	A	0.99991	question.
1994280	1995030	C	0.99883	Okay,
1995720	1996036	C	0.99998	can
1996058	1996196	C	1.0	I
1996218	1996356	C	0.99999	ask
1996378	1996516	C	0.73	a
1996538	1996772	C	0.99997	question
1996826	1996948	C	1.0	at
1996954	1997076	C	0.99755	this
1997098	1997716	C	0.95	point?
1997898	1998630	A	0.99998	Yes.
1999240	1999892	C	0.51044	So
2000026	2000276	C	0.99998	on
2000298	2000532	C	0.99994	this
2000586	2001408	C	0.81119	slide
2001584	2001876	C	0.99995	with
2001898	2002036	C	1.0	the
2002058	2002560	C	0.99599	operator
2002640	2003172	C	0.95	M,
2003306	2003616	C	0.98418	I'm
2003648	2004260	C	0.59018	curious.
2004600	2004916	C	1.0	How
2004938	2005076	C	0.99995	can
2005098	2005236	C	0.94	the
2005258	2005492	C	0.95289	agent
2005546	2005856	C	0.88097	deploy
2005888	2005988	C	0.59335	in
2005994	2006116	C	1.0	the
2006138	2006512	C	0.92696	operator
2006576	2007248	C	0.88	M
2007434	2007784	C	0.85765	tell
2007822	2007976	C	0.97	the
2007998	2008232	C	0.99997	difference
2008286	2008456	C	0.99997	or
2008478	2008664	C	0.99995	break
2008702	2008808	C	0.98	the
2008814	2009204	C	0.99965	symmetry
2009252	2009560	C	1.0	between
2009630	2010164	C	0.99998	preparation
2010212	2010376	C	1.0	and
2010398	2011240	C	0.85094	measurement?
2012060	2012424	C	0.99991	Or
2012462	2012664	C	0.95856	are
2012702	2012904	C	0.99986	they
2012942	2013336	C	0.99999	just
2013438	2013848	C	0.99912	completely
2013934	2014244	C	0.99982	dual
2014292	2015000	C	0.99956	pictures?
2016060	2016472	A	0.99945	Yeah,
2016526	2016756	A	0.98357	they're
2016788	2017128	A	0.99516	completely
2017214	2017572	A	0.99859	dual.
2017636	2018250	A	0.98807	So
2019120	2019436	A	0.99	the
2019458	2019980	A	0.73736	agent
2020130	2020540	A	0.99999	never
2020610	2020968	A	0.99995	breaks
2020984	2021116	A	1.0	the
2021138	2021720	A	0.9867	symmetry.
2021800	2022044	A	1.0	The
2022082	2022572	A	0.99991	agent
2022706	2023144	A	0.99976	can't
2023192	2023596	A	0.99994	actually
2023698	2024344	A	0.99435	distinguish
2024392	2024604	A	1.0	the
2024642	2024844	A	0.96639	act
2024882	2025084	A	1.0	of
2025122	2025704	A	0.99978	preparing
2025752	2025916	A	0.99998	from
2025938	2026076	A	1.0	the
2026098	2026284	A	0.76028	act
2026322	2026524	A	1.0	of
2026562	2027340	A	0.51308	measuring.
2028640	2029148	A	0.99922	Every
2029234	2029832	A	0.99982	preparation
2029896	2030076	A	0.99993	is
2030098	2030236	A	1.0	a
2030258	2030712	A	0.68134	measurement,
2030776	2031004	A	0.59	and
2031042	2031244	A	0.83989	every
2031282	2031736	A	0.5709	measurement
2031768	2031976	A	0.81724	is
2032018	2032176	A	0.98	a
2032198	2032988	A	0.74113	preparation.
2033164	2033890	C	0.97429	Right.
2034340	2034748	A	0.99175	That's,
2034764	2034896	A	0.99998	in
2034918	2035104	A	1.0	fact,
2035142	2035296	A	0.9998	what
2035318	2035552	A	0.68588	this
2035606	2036204	A	0.72365	axiom
2036252	2036850	A	0.97	of
2038820	2039932	A	0.68357	unitarity
2040076	2040604	A	0.97887	measuring
2040652	2040864	A	0.66	a
2040902	2041490	A	0.99393	state
2042820	2043356	A	0.67111	leaves
2043388	2043536	A	1.0	the
2043558	2044044	A	0.9501	particle
2044092	2044268	A	1.0	in
2044294	2044436	A	1.0	the
2044458	2044896	A	0.99949	measured
2044928	2045460	A	0.71996	state
2045610	2046310	A	0.90791	means.
2046760	2047510	C	0.71717	Right.
2049800	2050116	A	0.99198	So,
2050138	2050372	A	0.98843	yeah,
2050426	2051024	A	0.63387	mathematically,
2051072	2051248	A	0.99635	they're
2051264	2052180	A	0.49005	duals.
2053320	2053636	C	0.99995	Thank
2053658	2054230	C	1.0	you.
2057420	2057832	A	0.97276	Okay,
2057886	2058392	A	0.99967	so
2058526	2058836	A	0.99965	let's
2058868	2059064	A	0.99981	now
2059102	2059352	A	0.62236	use
2059406	2059624	A	0.99997	this
2059662	2059956	A	0.99957	theory
2059988	2060136	A	0.98777	that
2060158	2060436	A	0.99779	we've
2060468	2060964	A	0.98535	developed
2061012	2061416	A	0.51	to
2061518	2062004	A	0.99981	describe
2062052	2062264	A	0.79	the
2062302	2062804	A	0.99916	interaction
2062852	2063112	A	0.99982	between
2063166	2063476	A	0.99958	Alice
2063508	2063656	A	1.0	and
2063678	2064360	A	0.99823	Bob.
2064940	2065304	A	1.0	And
2065342	2065796	A	0.97563	let's
2065908	2066184	A	0.99993	think
2066222	2066376	A	1.0	of
2066398	2066536	A	1.0	a
2066558	2066936	A	0.83211	situation
2067038	2067256	A	0.999	in
2067278	2067704	A	0.99996	which
2067822	2068372	A	0.82696	Alice
2068436	2069072	A	0.9711	prepares
2069156	2069356	A	0.95	a
2069378	2070140	A	0.73899	qubit
2070720	2071132	A	1.0	that
2071186	2071544	A	0.99999	Bob
2071592	2071852	A	0.99993	then
2071906	2072780	A	0.88723	measures,
2073280	2073596	A	1.0	and
2073618	2073900	A	0.64077	then
2073970	2074392	A	0.99897	Bob
2074456	2075032	A	0.99886	prepares
2075096	2075276	A	1.0	the
2075298	2075532	A	0.99984	very
2075586	2075804	A	0.99999	same
2075842	2076632	A	0.3344	qubit,
2076776	2077084	A	0.5	and
2077122	2077324	A	0.97201	then
2077362	2077896	A	0.88098	Alice
2078008	2078536	A	0.97937	measures
2078568	2079150	A	0.99998	it.
2079680	2080236	A	0.97238	So
2080338	2080792	A	0.96024	Alice
2080856	2081304	A	0.99145	acts
2081352	2081672	A	0.99999	with
2081746	2082080	A	0.74976	her
2082150	2082892	A	0.82262	Hamiltonian
2082956	2083468	A	0.99378	operator,
2083564	2083824	A	0.99511	which
2083862	2084076	A	0.53486	we'll
2084108	2084444	A	0.99998	label
2084492	2085090	A	0.99207	Ha,
2085940	2086352	A	0.8	and
2086406	2086764	A	0.85577	Bob
2086812	2087196	A	0.98467	acts
2087228	2087424	A	0.99998	with
2087462	2087712	A	0.99999	his
2087766	2088492	A	0.7895	Hamiltonian
2088556	2088924	A	0.99998	operator
2088972	2089136	A	0.56486	that
2089158	2089344	A	0.9966	we
2089382	2089772	A	0.99995	label
2089836	2090720	A	0.94923	HB.
2092020	2092480	A	0.58	And
2092550	2092796	A	0.99783	let's
2092828	2092976	A	0.99996	say
2092998	2093232	A	0.78096	that
2093286	2093772	A	0.90474	Alice
2093836	2094296	A	0.99865	prepares
2094348	2094516	A	1.0	the
2094538	2094992	A	0.99263	qubit
2095056	2095524	A	0.99841	as
2095642	2095924	A	0.89323	in
2095962	2096308	A	0.99752	state
2096394	2097030	A	0.99988	up.
2097800	2098550	A	1.0	And
2099400	2099904	A	0.99994	Bob
2099952	2100116	A	0.99995	can
2100138	2100372	A	0.99929	then
2100426	2100656	A	0.99987	measure
2100688	2100836	A	1.0	the
2100858	2101264	A	0.95442	qubit
2101312	2101524	A	0.94726	in
2101562	2101908	A	0.99472	state
2101994	2102244	A	0.99995	up
2102282	2102484	A	1.0	and
2102522	2102724	A	0.99999	say,
2102762	2103156	A	0.78	oh,
2103258	2103476	A	1.0	the
2103498	2103776	A	0.99024	qubit
2103808	2103956	A	0.99999	is
2103978	2104212	A	0.99998	now
2104266	2104870	A	0.65244	up.
2105720	2106132	A	1.0	And
2106186	2106404	A	0.78289	if
2106442	2106784	A	0.81292	Bob
2106832	2107188	A	0.99964	then
2107274	2107776	A	0.99776	prepares
2107808	2107956	A	0.72	the
2107978	2108336	A	0.94703	qubit
2108368	2108564	A	0.89452	in
2108602	2108912	A	0.9998	state
2108986	2109610	A	0.99993	down,
2110700	2111204	A	0.9968	alice
2111252	2111416	A	0.99712	can
2111438	2111716	A	0.99376	measure
2111748	2111896	A	1.0	the
2111918	2112276	A	0.94228	qubit
2112308	2112456	A	0.76559	in
2112478	2112760	A	0.9584	state
2112830	2113160	A	0.99987	down
2113230	2113416	A	1.0	and
2113438	2113624	A	0.99999	say,
2113662	2113960	A	0.55	oh,
2114030	2114168	A	1.0	the
2114174	2114564	A	0.98373	qubit
2114612	2114996	A	0.77153	switched
2115028	2115320	A	0.99999	from
2115390	2115624	A	0.94	the
2115662	2115864	A	0.9997	up
2115902	2116104	A	0.99491	that
2116142	2116296	A	1.0	I
2116318	2116756	A	0.51398	prepared
2116788	2116984	A	0.5	to
2117022	2117368	A	0.99875	down.
2117454	2117752	A	0.99998	So
2117806	2118084	A	0.99984	Bob
2118132	2118296	A	0.99999	must
2118318	2118504	A	0.96019	have
2118542	2118916	A	0.92827	prepared
2118948	2119048	A	0.99496	it
2119054	2119284	A	0.7668	as
2119342	2119950	A	0.9999	down.
2120880	2121292	A	0.99986	So
2121346	2121624	A	0.66269	what's
2121672	2121932	A	1.0	happened
2121986	2122590	A	0.80262	here?
2123920	2124472	A	0.96318	Alice
2124536	2124764	A	1.0	and
2124802	2125144	A	0.99995	Bob
2125192	2125404	A	0.99996	have
2125442	2125884	A	0.92234	actually
2126002	2127016	A	0.78519	shared
2127208	2127564	A	0.96	a
2127602	2127852	A	0.99992	bit
2127906	2128700	A	0.96564	flip.
2130480	2130984	A	0.94942	Alice
2131032	2131630	A	0.99467	said
2132260	2133008	A	0.97325	up
2133174	2133504	A	0.72	and
2133542	2133836	A	0.99995	Bob
2133868	2134112	A	0.99962	said,
2134166	2134770	A	0.99938	down,
2135540	2135904	A	1.0	and
2135942	2136364	A	0.98953	Alice
2136412	2136624	A	0.99974	heard
2136662	2136816	A	0.99989	him
2136838	2137024	A	0.99994	say
2137062	2137650	A	0.80019	down.
2138100	2138752	A	0.9996	So
2138886	2139276	A	0.99946	they've
2139308	2139644	A	0.85743	shared
2139692	2139904	A	1.0	this
2139942	2140192	A	1.0	idea
2140246	2140512	A	0.98	of
2140566	2141170	A	0.99997	change
2141620	2142080	A	1.0	by
2142150	2142764	A	0.57784	interacting
2142812	2143024	A	1.0	with
2143062	2143264	A	0.67403	each
2143302	2143890	A	0.99858	other.
2144680	2145092	A	0.66145	Now,
2145146	2145460	A	0.99773	this
2145530	2146100	A	0.98216	works
2146250	2146564	A	0.99997	as
2146602	2146804	A	0.99999	long
2146842	2146996	A	1.0	as
2147018	2147204	A	1.0	they
2147242	2147492	A	0.82418	mean
2147546	2147716	A	1.0	the
2147738	2147924	A	1.0	same
2147962	2148164	A	0.99989	thing
2148202	2148500	A	0.79337	by
2148570	2148756	A	0.99997	up
2148778	2148916	A	0.99	and
2148938	2149510	A	0.89806	down.
2150040	2150548	A	0.83224	So
2150634	2151024	A	0.99915	we've
2151072	2151744	A	0.96286	implicitly
2151792	2152384	A	0.99999	assumed,
2152432	2152644	A	0.99944	in
2152682	2152932	A	1.0	talking
2152986	2153204	A	1.0	about
2153242	2153540	A	0.90165	them
2153610	2154576	A	0.51533	communicating,
2154768	2155124	A	1.0	that
2155162	2155364	A	1.0	they
2155402	2155652	A	0.99999	both
2155706	2155972	A	0.99999	have
2156026	2156244	A	1.0	this
2156282	2156716	A	0.98524	reference
2156768	2157560	A	0.74735	frame
2158460	2158872	A	0.99144	that
2158926	2159604	A	0.99015	distinguishes
2159652	2159864	A	0.94849	up
2159902	2160104	A	0.99351	from
2160142	2160730	A	0.96597	down.
2162220	2162872	A	1.0	And
2163006	2163304	A	0.99999	this
2163342	2163592	A	0.99997	is
2163646	2163960	A	0.99993	actually
2164030	2164312	A	0.94	a
2164366	2164824	A	0.99996	completely
2164942	2165368	A	0.99989	general
2165454	2166090	A	0.99797	model
2166540	2167192	A	0.72	of
2167326	2167576	A	0.99978	what
2167598	2167796	A	0.99385	I'll
2167828	2168072	A	0.96957	call
2168126	2168392	A	0.82	a
2168446	2169168	A	0.59659	noiseless
2169284	2169564	A	1.0	one
2169602	2170184	A	0.67538	qubit
2170232	2170876	A	0.93452	channel.
2171058	2171404	A	0.99546	Now,
2171442	2171548	A	1.0	what
2171554	2171724	A	0.94783	does
2171762	2171964	A	0.99996	that
2172002	2172636	A	0.99999	mean?
2172818	2173352	A	0.80268	It's
2173416	2174088	A	0.79755	noiseless
2174184	2174492	A	1.0	because
2174546	2174856	A	0.99955	there's
2174888	2175180	A	0.91789	nothing
2175250	2175484	A	1.0	else
2175522	2175676	A	0.96893	in
2175698	2175836	A	1.0	the
2175858	2176620	A	0.60068	picture,
2177280	2177692	A	0.79421	right?
2177746	2177976	A	0.95861	There's
2178008	2178444	A	0.81579	nothing
2178562	2178796	A	0.97176	in
2178818	2178956	A	1.0	the
2178978	2179304	A	0.99999	picture
2179352	2179708	A	0.96762	that
2179794	2180092	A	0.81445	can
2180146	2180584	A	0.79695	jiggle
2180632	2180796	A	1.0	the
2180818	2181448	A	0.99828	qubit
2181544	2181804	A	0.99999	when
2181842	2182104	A	0.75566	Alice
2182152	2182268	A	1.0	and
2182274	2182536	A	0.99987	Bob
2182568	2182776	A	0.9992	aren't
2182808	2183112	A	0.99999	looking.
2183186	2183564	A	0.92524	Alice
2183612	2183728	A	1.0	and
2183734	2183916	A	0.99517	Bob
2183948	2184096	A	0.84176	are
2184118	2184304	A	0.88	the
2184342	2184592	A	0.99998	only
2184646	2185036	A	0.60412	systems
2185068	2185356	A	0.76928	we're
2185388	2185632	A	0.99623	talking
2185686	2186288	A	0.90561	about,
2186454	2186784	A	0.53	and
2186822	2187072	A	0.99619	they
2187126	2187392	A	0.99999	share
2187446	2187712	A	0.63571	this
2187766	2188572	A	0.99881	qubit
2188716	2189024	A	1.0	and
2189062	2189324	A	0.9962	there's
2189372	2189632	A	1.0	nothing
2189686	2189904	A	1.0	else
2189942	2190096	A	0.9999	in
2190118	2190256	A	1.0	the
2190278	2190604	A	0.99562	picture.
2190652	2190864	A	0.51706	So
2190902	2191196	A	0.99987	there's
2191228	2191712	A	0.94097	no
2191846	2192096	A	0.99963	kind
2192118	2192304	A	1.0	of
2192342	2192640	A	1.0	third
2192710	2193452	A	0.84479	party
2193596	2194108	A	0.89171	or
2194214	2195136	A	0.901	environment
2195248	2195668	A	0.99997	or
2195754	2196064	A	0.74295	heat
2196112	2196576	A	0.89671	bath
2196608	2196804	A	0.5955	or
2196842	2197092	A	0.99999	anything
2197146	2197412	A	0.86258	like
2197466	2197924	A	0.99998	that
2198042	2198416	A	0.69514	that's
2198448	2198548	A	0.99899	going
2198554	2198676	A	0.8	to
2198698	2198932	A	0.55113	mess
2198986	2199156	A	1.0	with
2199178	2199316	A	1.0	the
2199338	2200180	A	0.99866	qubit
2200840	2201252	A	1.0	and
2201306	2201824	A	0.96317	disrupt
2201872	2202084	A	0.99999	their
2202122	2202944	A	0.9953	interaction.
2203072	2203364	A	0.99994	So
2203402	2203648	A	0.99994	that's
2203664	2203844	A	0.51	a
2203882	2204480	A	0.54633	noiseless
2204560	2205190	A	0.98228	channel
2205640	2205956	A	1.0	and
2205978	2206208	A	0.97629	it's
2206224	2206356	A	1.0	a
2206378	2206624	A	1.0	one
2206682	2206996	A	0.68891	qubit
2207028	2207320	A	0.7187	channel
2207390	2207816	A	0.99999	because
2207918	2208184	A	0.96629	they
2208222	2208376	A	0.99999	just
2208398	2208632	A	0.61813	have
2208686	2208856	A	1.0	one
2208878	2209236	A	0.99733	qubit
2209268	2209416	A	0.99966	that
2209438	2209636	A	0.99959	they're
2209668	2210196	A	0.99996	interacting
2210228	2210568	A	1.0	with
2210654	2210856	A	1.0	and
2210878	2211156	A	0.93236	they're
2211188	2212040	A	0.99802	alternately
2213020	2213716	A	0.99964	preparing
2213748	2213896	A	1.0	and
2213918	2214292	A	0.67037	measuring
2214356	2214584	A	0.84735	its
2214622	2215210	A	0.88694	state.
2216620	2217032	A	1.0	Now,
